timestamp,angry,scared,happy,sad,surprised,neutral,active_app_name
2020-06-01 11:51:24,0.6608554124832153,0.10387083888053894,0.0037733956705778837,0.14533847570419312,0.011193879880011082,0.07496792078018188,Finder
2020-06-01 11:51:39,0.15672902762889862,0.47528326511383057,0.002126007806509733,0.32286563515663147,0.004556717816740274,0.038439419120550156,Google Chrome
2020-06-01 11:51:54,0.132988840341568,0.2378043383359909,0.0023572505451738834,0.5617935657501221,0.003250791458413005,0.061805203557014465,Google Chrome
2020-06-01 11:52:10,0.34725430607795715,0.20749492943286896,0.00240581133402884,0.35011395812034607,0.006156956776976585,0.08657405525445938,Google Chrome
2020-06-01 11:52:25,,,,,,,Google Chrome
2020-06-01 11:52:41,0.47519350051879883,0.13849042356014252,0.002250122372061014,0.2573751211166382,0.003783424152061343,0.1229073703289032,Google Chrome
2020-06-01 11:52:56,0.14467830955982208,0.3524090647697449,0.001982220681384206,0.4327091574668884,0.002937244949862361,0.06528401374816895,Google Chrome
2020-06-01 11:53:11,0.415633887052536,0.13157638907432556,0.006710166111588478,0.27832481265068054,0.0034028482623398304,0.16435199975967407,Google Chrome
2020-06-01 11:53:27,0.11038084328174591,0.06533847004175186,0.008192813955247402,0.2408553957939148,0.002237737877294421,0.5729947686195374,Google Chrome
2020-06-01 11:53:42,0.26292023062705994,0.1160416454076767,0.005452102981507778,0.3996522128582001,0.0034600277431309223,0.2124738097190857,Google Chrome
2020-06-01 11:53:57,0.3378194272518158,0.1538943201303482,0.005106532946228981,0.3160408139228821,0.006334558129310608,0.1808043271303177,Google Chrome
2020-06-01 11:54:12,0.43114620447158813,0.1168176457285881,0.0029274632688611746,0.28549376130104065,0.00490672467276454,0.15870825946331024,Google Chrome
2020-06-01 11:54:28,0.3212035596370697,0.16523870825767517,0.0033721146173775196,0.34710824489593506,0.005262564402073622,0.15781480073928833,Google Chrome
2020-06-01 11:54:43,0.23578371107578278,0.11029352992773056,0.003815818578004837,0.45288199186325073,0.003516844240948558,0.193708136677742,Google Chrome
2020-06-01 11:54:59,0.37689802050590515,0.12584131956100464,0.004516302142292261,0.23788218200206757,0.008605008944869041,0.24625718593597412,Google Chrome
2020-06-01 11:55:14,0.441627562046051,0.13288582861423492,0.0024781518150120974,0.32422584295272827,0.0037887762300670147,0.09499391913414001,Google Chrome
2020-06-01 11:55:29,0.3382180333137512,0.07041027396917343,0.0037163698580116034,0.3369283974170685,0.004065674263983965,0.2466612160205841,Google Chrome
2020-06-01 11:55:45,0.22396738827228546,0.11437302082777023,0.0024769948795437813,0.47108951210975647,0.0021259926725178957,0.18596705794334412,Google Chrome
2020-06-01 11:56:00,0.36060473322868347,0.09025206416845322,0.004709587898105383,0.2744572162628174,0.003909604158252478,0.2660667598247528,Google Chrome
2020-06-01 11:56:15,0.08353456109762192,0.057831477373838425,0.00693461624905467,0.23819340765476227,0.002316076774150133,0.6111898422241211,Google Chrome
2020-06-01 11:56:31,0.4761315882205963,0.0891282856464386,0.004769241437315941,0.256594717502594,0.0036549712531268597,0.16972129046916962,Google Chrome
2020-06-01 11:56:46,0.22361241281032562,0.049621548503637314,0.008859308436512947,0.23137220740318298,0.0021397920791059732,0.48439475893974304,Google Chrome
2020-06-01 11:57:01,0.41556110978126526,0.09946103394031525,0.007098731119185686,0.24810890853405,0.0038893294986337423,0.22588084638118744,Google Chrome
2020-06-01 11:57:17,0.14111748337745667,0.05749794840812683,0.0055103120394051075,0.3011932373046875,0.0018981607863679528,0.4927828013896942,Google Chrome
2020-06-01 11:57:32,0.2512756586074829,0.11377356201410294,0.012186615727841854,0.23252210021018982,0.007289184723049402,0.38295286893844604,Google Chrome
2020-06-01 11:57:47,0.35302427411079407,0.07956535369157791,0.003988276701420546,0.2241065502166748,0.0035887574777007103,0.3357268273830414,Google Chrome
2020-06-01 11:58:03,0.34470096230506897,0.11190929263830185,0.005790218245238066,0.20245805382728577,0.007926443591713905,0.3272150158882141,Google Chrome
2020-06-01 11:58:18,0.2617749571800232,0.0815565437078476,0.006624172441661358,0.24477167427539825,0.006777394097298384,0.39849522709846497,Google Chrome
2020-06-01 11:58:34,0.16162323951721191,0.09188219904899597,0.004766400437802076,0.35396307706832886,0.0034727498423308134,0.38429227471351624,Google Chrome
2020-06-01 11:58:49,0.24827931821346283,0.0863807275891304,0.006054818630218506,0.28066039085388184,0.0030208714306354523,0.37560394406318665,Google Chrome
2020-06-01 11:59:04,0.07843423634767532,0.046501945704221725,0.004443708807229996,0.2629726827144623,0.002314140321686864,0.6053333282470703,Google Chrome
2020-06-01 11:59:19,0.13630418479442596,0.10741990059614182,0.03409665822982788,0.3635574281215668,0.0021493493113666773,0.3564724326133728,Google Chrome
2020-06-01 11:59:35,0.18022100627422333,0.3104035556316376,0.009608027525246143,0.37773993611335754,0.002991690067574382,0.1190357655286789,Google Chrome
2020-06-01 11:59:50,0.30505019426345825,0.3704189956188202,0.017486335709691048,0.20855168998241425,0.009973923675715923,0.0885188952088356,Google Chrome
2020-06-01 12:00:06,0.4325104355812073,0.1570640504360199,0.0023788856342434883,0.296152263879776,0.010668362490832806,0.10122606158256531,Google Chrome
2020-06-01 12:00:21,0.4101449251174927,0.09971995651721954,0.006037292070686817,0.20308144390583038,0.00456604640930891,0.27645039558410645,Google Chrome
2020-06-01 12:00:36,0.38826698064804077,0.15365079045295715,0.0028340585995465517,0.3247883915901184,0.004043386783450842,0.12641641497612,Google Chrome
2020-06-01 12:00:52,0.3490365445613861,0.13102996349334717,0.005459766369313002,0.28875669836997986,0.004203181713819504,0.2215138077735901,Google Chrome
2020-06-01 12:01:07,0.3292003870010376,0.08153383433818817,0.0059663234278559685,0.22216646373271942,0.003296577837318182,0.35783642530441284,Google Chrome
2020-06-01 12:01:22,0.35883307456970215,0.16248852014541626,0.0033158697187900543,0.3426075279712677,0.0028938264586031437,0.12986117601394653,Google Chrome
2020-06-01 12:01:38,0.4742387533187866,0.11444550007581711,0.0057838959619402885,0.17946356534957886,0.0090253921225667,0.2170429229736328,Google Chrome
