timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:33:24,0.1234181821346283,0.19227741658687592,0.0013528360286727548,0.5597206950187683,0.006460800301283598,0.11677007377147675
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:33:54,0.094249427318573,0.1612117886543274,0.0012051933445036411,0.5528150796890259,0.0037164294626563787,0.18680213391780853
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:34:24,0.05054636299610138,0.11452300101518631,0.008599772118031979,0.4569937288761139,0.00307949329726398,0.3662576973438263
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:34:55,0.10510672628879547,0.15378762781620026,0.0011952142231166363,0.5996029376983643,0.002656573662534356,0.13765095174312592
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:35:25,0.1093561202287674,0.15142641961574554,0.0013498145854100585,0.54844731092453,0.0032847216352820396,0.18613563477993011
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:35:55,0.1357230246067047,0.2076752632856369,0.0008647940121591091,0.5246274471282959,0.0038191124331206083,0.12729033827781677
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:36:25,0.09884504973888397,0.2561928629875183,0.0016508117550984025,0.4913328289985657,0.006816290784627199,0.14516212046146393
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:36:55,0.1675909459590912,0.17902448773384094,0.0012941372115164995,0.5291398763656616,0.003614695742726326,0.1193358451128006
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:37:25,0.15789692103862762,0.1315966099500656,0.0013760857982560992,0.5129320621490479,0.002641277154907584,0.19355711340904236
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:37:55,0.1108090877532959,0.12610208988189697,0.0013805117923766375,0.5387734174728394,0.003877505660057068,0.2190573811531067
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:38:25,0.11482235044240952,0.14930418133735657,0.0012024244060739875,0.4850773215293884,0.0060197580605745316,0.24357394874095917
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:38:55,0.150636225938797,0.10829412192106247,0.0006604838999919593,0.6578079462051392,0.000954694056417793,0.08164642751216888
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:39:25,0.1451391875743866,0.13609254360198975,0.0011997405672445893,0.6341103911399841,0.0014392451848834753,0.08201882988214493
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:39:56,0.12016309052705765,0.12153666466474533,0.001558039803057909,0.6815325021743774,0.0010675509693101048,0.07414217293262482
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:40:26,0.15081919729709625,0.12406820803880692,0.001355016021989286,0.5970560312271118,0.001644148607738316,0.12505744397640228
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:40:56,0.1973554641008377,0.12973450124263763,0.0009968455415219069,0.571443498134613,0.002312848810106516,0.09815676510334015
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:41:26,0.12690098583698273,0.17129288613796234,0.001642207382246852,0.5177592039108276,0.004804256837815046,0.17760048806667328
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:41:56,0.12815797328948975,0.13774289190769196,0.001371910679154098,0.5576227307319641,0.0026432883460074663,0.17246125638484955
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:42:26,0.17287303507328033,0.1251252144575119,0.0027220251504331827,0.5460603833198547,0.0017932269256561995,0.15142612159252167
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:42:56,0.08372458070516586,0.11354538798332214,0.001071033300831914,0.6660429239273071,0.0013288464397192001,0.1342872977256775
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:43:26,0.3224978744983673,0.11214635521173477,0.0016377733554691076,0.4332210421562195,0.0040915352292358875,0.12640531361103058
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:43:56,0.08719319105148315,0.16531622409820557,0.0011614353861659765,0.6128187775611877,0.0033899545669555664,0.13012033700942993
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:44:27,0.22471711039543152,0.15060359239578247,0.0017562350258231163,0.4100872278213501,0.008651349693536758,0.20418448746204376
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:44:57,0.36394408345222473,0.05189335718750954,0.003577287308871746,0.29419761896133423,0.003857445204630494,0.2825302183628082
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:45:27,0.1956814080476761,0.13061721622943878,0.0016482037026435137,0.5370013117790222,0.002476864028722048,0.1325749009847641
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:45:57,0.2498001605272293,0.14224354922771454,0.0015628357650712132,0.38159307837486267,0.006176121067255735,0.21862421929836273
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:46:27,0.18804720044136047,0.18568426370620728,0.0010001511545851827,0.4889320433139801,0.006556356325745583,0.12978002429008484
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:46:57,0.3051493763923645,0.11297959089279175,0.004190349951386452,0.3735384941101074,0.005468445364385843,0.19867369532585144
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:47:27,0.08835669606924057,0.10578789561986923,0.0025418580044060946,0.6784580945968628,0.0018926603952422738,0.1229628175497055
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:47:57,0.13843804597854614,0.09996914118528366,0.004894773010164499,0.5319467186927795,0.003393096150830388,0.22135818004608154
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:48:27,0.11216705292463303,0.2779187560081482,0.0018190792761743069,0.5470904111862183,0.0070978449657559395,0.053906962275505066
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:48:58,0.1335708051919937,0.1075875535607338,0.002166016260161996,0.4562816619873047,0.004262832924723625,0.29613110423088074
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:49:28,0.14974871277809143,0.1553322970867157,0.0024912261869758368,0.49993711709976196,0.004001976456493139,0.1884886920452118
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:49:58,0.17723938822746277,0.13378676772117615,0.0014578452100977302,0.5696226954460144,0.002358970930799842,0.11553434282541275
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:50:28,0.16278289258480072,0.14484214782714844,0.0012570079416036606,0.5765604972839355,0.0027056096587330103,0.11185187101364136
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:50:58,0.19086125493049622,0.16934487223625183,0.001447052345611155,0.5233017802238464,0.0031104348599910736,0.11193452030420303
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:51:28,0.16309979557991028,0.1287086457014084,0.000990286935120821,0.6131987571716309,0.00118341576308012,0.09281912446022034
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:51:58,0.2112412452697754,0.11295977979898453,0.000862478802446276,0.5941089987754822,0.0012942809844389558,0.07953324913978577
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:52:28,,,,,,
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:52:58,0.12408233433961868,0.1644802987575531,0.0012326289433985949,0.6360328197479248,0.0017320989863947034,0.07243986427783966
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:53:29,0.25412124395370483,0.16744759678840637,0.0017251450335606933,0.48993006348609924,0.003002374665811658,0.08377356827259064
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:53:59,0.042495470494031906,0.13752999901771545,0.002074955962598324,0.7607839107513428,0.0015186407836154103,0.055597059428691864
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:54:29,0.10361337661743164,0.10912581533193588,0.005720947869122028,0.5312105417251587,0.0029519659001380205,0.24737735092639923
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:54:59,0.07403504103422165,0.16204246878623962,0.0015311891911551356,0.5646805167198181,0.003659510053694248,0.19405131042003632
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:55:29,0.07519615441560745,0.13945980370044708,0.0010036369785666466,0.6996830701828003,0.001343398354947567,0.08331393450498581
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:55:59,0.10884317755699158,0.13911846280097961,0.0010429007234051824,0.6528192758560181,0.0011343929218128324,0.09704182296991348
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:56:29,0.12593990564346313,0.19812551140785217,0.002574958372861147,0.37018558382987976,0.013791180215775967,0.28938284516334534
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:56:59,0.1362045556306839,0.14018671214580536,0.0018233362352475524,0.5571364164352417,0.004749328829348087,0.15989962220191956
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:57:29,0.07053085416555405,0.14536067843437195,0.004809224046766758,0.6548967957496643,0.0026624754536896944,0.12173990160226822
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:57:59,0.1597794145345688,0.20494969189167023,0.0015375770162791014,0.4325108230113983,0.008522573858499527,0.19269981980323792
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:58:30,0.1503114104270935,0.2248668670654297,0.0014465980930253863,0.5216554403305054,0.007029300555586815,0.09469044208526611
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:59:00,0.536906898021698,0.11576152592897415,0.0022242192644625902,0.25460219383239746,0.004114723764359951,0.08639033138751984
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 21:59:30,,,,,,
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:00:00,0.08431028574705124,0.42517662048339844,0.0016155760968104005,0.41778793931007385,0.007926405407488346,0.06318315118551254
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:00:30,0.07328223437070847,0.10948452353477478,0.002358492696657777,0.5373759269714355,0.0034116848837584257,0.27408719062805176
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:01:00,0.4422425627708435,0.17762164771556854,0.010152433067560196,0.18829581141471863,0.018057430163025856,0.16363009810447693
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:01:30,0.11179061979055405,0.13006742298603058,0.002915550023317337,0.38462039828300476,0.007050374988466501,0.3635556697845459
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:02:00,0.2219914048910141,0.1537490338087082,0.0011949811596423388,0.5207868814468384,0.00304114050231874,0.09923660755157471
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:02:31,0.07325146347284317,0.12921664118766785,0.001961971167474985,0.5623857975006104,0.0037742808926850557,0.2294098436832428
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:03:01,,,,,,
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:03:31,0.15023617446422577,0.1480989158153534,0.0011670539388433099,0.5384887456893921,0.0034394292160868645,0.15856966376304626
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:04:01,0.2020379602909088,0.14424702525138855,0.0010279628913849592,0.5700640082359314,0.002089583780616522,0.0805334746837616
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:04:31,0.08965452760457993,0.1280907839536667,0.0011161686852574348,0.6853477954864502,0.0015800187829881907,0.09421072155237198
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:05:01,0.12236244231462479,0.09838075935840607,0.0018132820259779692,0.4758519232273102,0.0037029599770903587,0.2978886365890503
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:05:31,0.1394423395395279,0.180890291929245,0.0009600362973287702,0.5222169160842896,0.004563489463180304,0.15192705392837524
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:06:01,0.13372881710529327,0.2031184732913971,0.0006956420838832855,0.5669233202934265,0.0035284555051475763,0.09200524538755417
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:06:31,0.15620318055152893,0.1673467606306076,0.0008463823469355702,0.6066457033157349,0.002098019467666745,0.06686005741357803
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:07:01,0.1309656798839569,0.13194097578525543,0.00188455730676651,0.6253015995025635,0.003654663683846593,0.106252521276474
timestamp,angry,scared,happy,sad,surprised,neutral
2019-11-11 22:07:32,0.1047033965587616,0.180776908993721,0.0024987058714032173,0.5950127243995667,0.005430941935628653,0.11157740652561188
timestamp,angry,scared,happy,sad,surprised,neutral
