timestamp,angry,scared,happy,sad,surprised,neutral,active_app_name
2020-06-01 16:40:55,,,,,,,Terminal
2020-06-01 16:41:10,0.2593570053577423,0.08946786820888519,0.002534677041694522,0.5193288922309875,0.001374608837068081,0.12793701887130737,Typora
2020-06-01 16:41:25,0.330352246761322,0.09969985485076904,0.001659035449847579,0.45550549030303955,0.0019356876146048307,0.11084771901369095,Typora
2020-06-01 16:41:41,0.22583168745040894,0.11401984840631485,0.0016341330483555794,0.5725364685058594,0.001152449636720121,0.08482544869184494,Typora
2020-06-01 16:41:56,0.20065991580486298,0.12393750995397568,0.0021140717435628176,0.5788175463676453,0.001584673416800797,0.09288633614778519,Typora
2020-06-01 16:42:12,0.17612344026565552,0.10110287368297577,0.0021587845403701067,0.5819368362426758,0.001643218332901597,0.13703477382659912,Typora
2020-06-01 16:42:27,0.14382988214492798,0.06192559748888016,0.0036288241390138865,0.31466343998908997,0.0021757646463811398,0.47377654910087585,Typora
2020-06-01 16:42:42,0.18025270104408264,0.06608569622039795,0.01083456538617611,0.34986060857772827,0.0019710438791662455,0.3909953832626343,Typora
2020-06-01 16:42:58,0.179046630859375,0.11020319908857346,0.004107799846678972,0.5072862505912781,0.0022279578261077404,0.19712816178798676,Typora
2020-06-01 16:43:13,0.20607054233551025,0.1007566750049591,0.001237032120116055,0.5961107611656189,0.0011870095040649176,0.09463795274496078,Typora
2020-06-01 16:43:28,0.26264140009880066,0.08160072565078735,0.003942545969039202,0.39152032136917114,0.0028552869334816933,0.2574397027492523,Typora
2020-06-01 16:43:44,,,,,,,Typora
2020-06-01 16:43:59,,,,,,,Typora
2020-06-01 16:44:14,,,,,,,Typora
2020-06-01 16:44:30,0.24544984102249146,0.09048564732074738,0.004437937401235104,0.32963696122169495,0.0032452051527798176,0.3267444372177124,Google Chrome
2020-06-01 16:44:45,0.29565343260765076,0.12004699558019638,0.0015695152105763555,0.4556179940700531,0.0027774751652032137,0.12433460354804993,Slack
2020-06-01 16:45:01,0.17497581243515015,0.17757366597652435,0.005515555385500193,0.39467853307724,0.007413601037114859,0.23984284698963165,Google Chrome
2020-06-01 16:45:16,0.16839531064033508,0.0632329210639,0.00588311068713665,0.38658660650253296,0.002639264799654484,0.37326279282569885,Google Chrome
2020-06-01 16:45:31,0.12414798140525818,0.14462445676326752,0.00660609919577837,0.5832487344741821,0.0028465392533689737,0.1385260820388794,Google Chrome
2020-06-01 16:45:47,0.25947168469429016,0.2343166172504425,0.0030387253500521183,0.3777116537094116,0.004436129704117775,0.12102518230676651,Google Chrome
2020-06-01 16:46:02,0.14816206693649292,0.14854343235492706,0.009300844743847847,0.39001917839050293,0.004823689814656973,0.2991507947444916,Google Chrome
2020-06-01 16:46:18,0.21343161165714264,0.15178707242012024,0.11011406779289246,0.3477031886577606,0.004359376151114702,0.17260459065437317,Google Chrome
2020-06-01 16:46:33,0.12619014084339142,0.14034569263458252,0.005505142733454704,0.579753577709198,0.0016101108631119132,0.14659534394741058,Google Chrome
2020-06-01 16:46:48,0.0863606333732605,0.158848375082016,0.0038265008479356766,0.48172450065612793,0.002827215474098921,0.2664128541946411,Google Chrome
2020-06-01 16:47:04,0.208053857088089,0.34204453229904175,0.006326152943074703,0.3825317621231079,0.009154437109827995,0.051889266818761826,Google Chrome
2020-06-01 16:47:19,0.16184625029563904,0.18315482139587402,0.00497495336458087,0.5113547444343567,0.005624735727906227,0.13304457068443298,Google Chrome
2020-06-01 16:47:34,0.10172669589519501,0.2715580463409424,0.006553622893989086,0.559154748916626,0.0028882550541311502,0.05811866745352745,Google Chrome
2020-06-01 16:47:50,0.02946392633020878,0.2704148292541504,0.003910893574357033,0.6032466888427734,0.0031691486947238445,0.08979455381631851,Google Chrome
2020-06-01 16:48:05,0.17577479779720306,0.10961766541004181,0.004308663308620453,0.5751942992210388,0.00190743210259825,0.1331971138715744,Google Chrome
2020-06-01 16:48:21,0.2337675541639328,0.10338703542947769,0.003728677984327078,0.4484679400920868,0.00431270943954587,0.2063361406326294,Google Chrome
2020-06-01 16:48:36,0.3559708595275879,0.097281314432621,0.005139105021953583,0.39544808864593506,0.003229541936889291,0.14293108880519867,Typora
2020-06-01 16:48:51,0.27497684955596924,0.08459543436765671,0.009731583297252655,0.4083583354949951,0.002408074913546443,0.2199297696352005,Google Chrome
2020-06-01 16:49:07,0.19334815442562103,0.11786144226789474,0.003505103988572955,0.5634201169013977,0.0019069609697908163,0.1199583038687706,Google Chrome
2020-06-01 16:49:22,0.13076427578926086,0.23108617961406708,0.002273757476359606,0.6010963916778564,0.0019051015842705965,0.03287427872419357,Google Chrome
2020-06-01 16:49:38,0.2019154280424118,0.21827545762062073,0.004281893838196993,0.516352653503418,0.002864835085347295,0.056309692561626434,Google Chrome
2020-06-01 16:49:53,0.12662853300571442,0.12423809617757797,0.007068288512527943,0.5063275694847107,0.0020398704800754786,0.23369769752025604,Google Chrome
2020-06-01 16:50:09,0.164230614900589,0.18962329626083374,0.005673124920576811,0.527430534362793,0.0024996839929372072,0.1105426624417305,Google Chrome
